t_s,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5.31649,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.32674,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.33698,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.34722,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.35746,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.3677,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.37798,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.38818,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.39839,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.40859,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.41885,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.42913,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.43939,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.44967,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.45987,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.47013,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.48037,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.4906,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.50084,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.51108,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.52136,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.53161,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.54189,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.55214,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.56243,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.57268,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.58292,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.59315,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.60339,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.61363,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.62387,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.63411,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.64434,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.65464,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.66484,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.67506,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.68527,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.69552,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.70575,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.71597,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.72615,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.73634,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.74642,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.75658,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.76678,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.77695,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.78714,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.7973,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.8075,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.81767,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.82786,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.83806,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.84825,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.85844,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.86863,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.87882,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.88904,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.89927,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.90946,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.91954,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.92974,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.93993,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.95013,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.96029,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.97048,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.98068,-0.25,-0.25,-0.25,-0.25,0,0,0,0
5.99087,-0.25,-0.25,-0.25,-0.25,0,0,0,0
6.00104,-0.25,-0.25,-0.25,-0.25,0,0,0,0
6.01123,-0.25,-0.25,-0.25,-0.25,0,0,0,0
6.02139,-0.25,-0.25,-0.25,-0.25,0,0,0,0
6.03159,-0.25,-0.25,-0.25,-0.25,0,0,0,0
6.04175,-0.25,-0.25,-0.25,-0.25,0,0,0,0
6.05194,-0.25,-0.25,-0.25,-0.25,0,0,0,0
6.06213,-0.25,-0.25,-0.25,-0.25,0,0,0,0
6.07233,-0.25,-0.25,-0.25,-0.25,0,0,0,0
6.0825,0,0,0,0,0,0,0,0
6.09266,0,0,0,0,0,0,0,0
6.10274,0,0,0,0,0,0,0,0
6.11281,0,0,0,0,0,0,0,0
6.12298,0,0,0,0,0,0,0,0
6.13317,0,0,0,0,0,0,0,0
6.14325,0,0,0,0,0,0,0,0
6.15333,0,0,0,0,0,0,0,0
6.1634,0,0,0,0,0,0,0,0
6.17357,0,0,0,0,0,0,0,0
6.18376,0,0,0,0,0,0,0,0
6.19398,0,0,0,0,0,0,0,0
6.20419,0,0,0,0,0,0,0,0
6.2144,0,0,0,0,0,0,0,0
6.22461,0,0,0,0,0,0,0,0
6.23483,0,0,0,0,0,0,0,0
6.24504,0,0,0,0,0,0,0,0
6.25526,0,0,0,0,0,0,0,0
6.26547,0,0,0,0,0,0,0,0
6.2757,0,0,0,0,0,0,0,0
6.28592,0,0,0,0,0,0,0,0
6.29613,0,0,0,0,0,0,0,0
6.30634,0,0,0,0,0,0,0,0
6.31656,0,0,0,0,0,0,0,0
6.32677,0,0,0,0,0,0,0,0
6.33698,0,0,0,0,0,0,0,0
6.3472,0,0,0,0,0,0,0,0
6.35741,0,0,0,0,0,0,0,0
6.36762,0,0,0,0,0,0,0,0
6.37787,0,0,0,0,0,0,0,0
6.38808,0,0,0,0,0,0,0,0
6.3983,0,0,0,0,0,0,0,0
6.40851,0,0,0,0,0,0,0,0
6.41873,0,0,0,0,0,0,0,0
6.42894,0,0,0,0,0,0,0,0
6.43915,0,0,0,0,0,0,0,0
6.44937,0,0,0,0,0,0,0,0
6.45945,0,0,0,0,0,0,0,0
6.46952,0,0,0,0,0,0,0,0
6.4796,0,0,0,0,0,0,0,0
6.48977,0,0,0,0,0,0,0,0
6.49985,0,0,0,0,0,0,0,0
6.50992,0,0,0,0,0,0,0,0
6.52,0,0,0,0,0,0,0,0
6.53007,0,0,0,0,0,0,0,0
6.54027,0,0,0,0,0,0,0,0
6.55046,0,0,0,0,0,0,0,0
6.56065,0,0,0,0,0,0,0,0
6.57084,0,0,0,0,0,0,0,0
6.58103,0,0,0,0,0,0,0,0
6.59123,0,0,0,0,0,0,0,0
6.60142,0,0,0,0,0,0,0,0
6.61162,0,0,0,0,0,0,0,0
6.62181,0,0,0,0,0,0,0,0
6.63198,0,0,0,0,0,0,0,0
6.64217,0,0,0,0,0,0,0,0
6.65238,0,0,0,0,0,0,0,0
6.66256,0,0,0,0,0,0,0,0
6.67264,0,0,0,0,0,0,0,0
6.68271,0,0,0,0,0,0,0,0
6.69278,0,0,0,0,0,0,0,0
6.70294,0,0,0,0,0,0,0,0
6.71315,0.25,0.25,0.25,0.25,0,0,0,0
6.72332,0.25,0.25,0.25,0.25,0,0,0,0
6.7334,0.25,0.25,0.25,0.25,0,0,0,0
6.74366,0.25,0.25,0.25,0.25,0,0,0,0
6.75375,0.25,0.25,0.25,0.25,0,0,0,0
6.76399,0.25,0.25,0.25,0.25,0,0,0,0
6.77429,0.25,0.25,0.25,0.25,0,0,0,0
6.78449,0.25,0.25,0.25,0.25,0,0,0,0
6.79459,0.25,0.25,0.25,0.25,0,0,0,0
6.80485,0.25,0.25,0.25,0.25,0,0,0,0
6.81513,0.25,0.25,0.25,0.25,0,0,0,0
6.82538,0.25,0.25,0.25,0.25,0,0,0,0
6.83567,0.25,0.25,0.25,0.25,0,0,0,0
6.84598,0.25,0.25,0.25,0.25,0,0,0,0
6.85613,0.25,0.25,0.25,0.25,0,0,0,0
6.86638,0.25,0.25,0.25,0.25,0,0,0,0
6.87667,0.25,0.25,0.25,0.25,0,0,0,0
6.88692,0.25,0.25,0.25,0.25,0,0,0,0
6.8972,0.25,0.25,0.25,0.25,0,0,0,0
6.90745,0.25,0.25,0.25,0.25,0,0,0,0
6.91774,0.25,0.25,0.25,0.25,0,0,0,0
6.92799,0.25,0.25,0.25,0.25,0,0,0,0
6.93827,0.25,0.25,0.25,0.25,0,0,0,0
6.94852,0.25,0.25,0.25,0.25,0,0,0,0
6.9588,0.25,0.25,0.25,0.25,0,0,0,0
6.96907,0.25,0.25,0.25,0.25,0,0,0,0
6.97926,0.25,0.25,0.25,0.25,0,0,0,0
6.98951,0.25,0.25,0.25,0.25,0,0,0,0
6.9996,0.25,0.25,0.25,0.25,0,0,0,0
7.00979,0.25,0.25,0.25,0.25,0,0,0,0
7.01987,0.25,0.25,0.25,0.25,0,0,0,0
7.02996,0.25,0.25,0.25,0.25,0,0,0,0
7.04014,0.25,0.25,0.25,0.25,0,0,0,0
7.05036,0.25,0.25,0.25,0.25,0,0,0,0
7.06057,0.25,0.25,0.25,0.25,0,0,0,0
7.07079,0.25,0.25,0.25,0.25,0,0,0,0
7.081,0.25,0.25,0.25,0.25,0,0,0,0
7.09119,0.25,0.25,0.25,0.25,0,0,0,0
7.10141,0.25,0.25,0.25,0.25,0,0,0,0
7.11165,0.25,0.25,0.25,0.25,0,0,0,0
7.12188,0.25,0.25,0.25,0.25,0,0,0,0
7.13212,0.25,0.25,0.25,0.25,0,0,0,0
7.14238,0.25,0.25,0.25,0.25,0,0,0,0
7.15264,0.25,0.25,0.25,0.25,0,0,0,0
7.16288,0.25,0.25,0.25,0.25,0,0,0,0
7.17312,0.25,0.25,0.25,0.25,0,0,0,0
7.18335,0.25,0.25,0.25,0.25,0,0,0,0
7.19359,0.25,0.25,0.25,0.25,0,0,0,0
7.20383,0.25,0.25,0.25,0.25,0,0,0,0
7.21407,0.25,0.25,0.25,0.25,0,0,0,0
7.22436,0.5,0.5,0.5,0.5,0,0,0,0
7.23456,0.5,0.5,0.5,0.5,0,0,0,0
7.24479,0.5,0.5,0.5,0.5,0,0,0,0
7.25497,0.5,0.5,0.5,0.5,0,0,0,0
7.26514,0.5,0.5,0.5,0.5,0,0,0,0
7.27532,0.5,0.5,0.5,0.5,0,0,0,0
7.2855,0.5,0.5,0.5,0.5,0,0,0,0
7.29559,0.5,0.5,0.5,0.5,0,0,0,0
7.30577,0.5,0.5,0.5,0.5,0,0,0,0
7.31595,0.5,0.5,0.5,0.5,0,0,0,0
7.32612,0.5,0.5,0.5,0.5,0,0,0,0
7.3363,0.5,0.5,0.5,0.5,0,0,0,0
7.34648,0.5,0.5,0.5,0.5,0,0,0,0
7.35669,0.5,0.5,0.5,0.5,0,0,0,0
7.3668,0.5,0.5,0.5,0.5,0,0,0,0
7.37697,0.5,0.5,0.5,0.5,0,0,0,0
7.38715,0.5,0.5,0.5,0.5,0,0,0,0
7.39733,0.5,0.5,0.5,0.5,0,0,0,0
7.40751,0.5,0.5,0.5,0.5,0,0,0,0
7.41769,0.5,0.5,0.5,0.5,0,0,0,0
7.42786,0.5,0.5,0.5,0.5,0,0,0,0
7.43804,0.5,0.5,0.5,0.5,0,0,0,0
7.44825,0.5,0.5,0.5,0.5,0,0,0,0
7.45847,0.5,0.5,0.5,0.5,0,0,0,0
7.46869,0.5,0.5,0.5,0.5,0,0,0,0
7.47882,0.5,0.5,0.5,0.5,0,0,0,0
7.48904,0.5,0.5,0.5,0.5,0,0,0,0
7.49931,0.5,0.5,0.5,0.5,0,0,0,0
7.50953,0.5,0.5,0.5,0.5,0,0,0,0
7.51975,0.5,0.5,0.5,0.5,0,0,0,0
7.52985,0.5,0.5,0.5,0.5,0,0,0,0
7.54007,0.5,0.5,0.5,0.5,0,0,0,0
7.55029,0.5,0.5,0.5,0.5,0,0,0,0
7.56051,0.5,0.5,0.5,0.5,0,0,0,0
7.57074,0.5,0.5,0.5,0.5,0,0,0,0
7.58118,0.5,0.5,0.5,0.5,0,0,0,0
7.59139,0.5,0.5,0.5,0.5,0,0,0,0
7.60162,0.5,0.5,0.5,0.5,0,0,0,0
7.61184,0.5,0.5,0.5,0.5,0,0,0,0
7.62206,0.5,0.5,0.5,0.5,0,0,0,0
7.63229,0.5,0.5,0.5,0.5,0,0,0,0
7.64251,0.5,0.5,0.5,0.5,0,0,0,0
7.65286,0.5,0.5,0.5,0.5,0,0,0,0
7.66304,0.5,0.5,0.5,0.5,0,0,0,0
7.67321,0.5,0.5,0.5,0.5,0,0,0,0
7.68332,0.5,0.5,0.5,0.5,0,0,0,0
7.69341,0.75,0.75,0.75,0.75,0,0,0,0
7.70348,0.75,0.75,0.75,0.75,0,0,0,0
7.71366,0.75,0.75,0.75,0.75,0,0,0,0
7.72374,0.75,0.75,0.75,0.75,0,0,0,0
7.73392,0.75,0.75,0.75,0.75,0,0,0,0
7.7441,0.75,0.75,0.75,0.75,0,0,0,0
7.75428,0.75,0.75,0.75,0.75,0,0,0,0
7.76438,0.75,0.75,0.75,0.75,0,0,0,0
7.77455,0.75,0.75,0.75,0.75,0,0,0,0
7.78473,0.75,0.75,0.75,0.75,0,0,0,0
7.7949,0.75,0.75,0.75,0.75,0,0,0,0
7.80508,0.75,0.75,0.75,0.75,0,0,0,0
7.81526,0.75,0.75,0.75,0.75,0,0,0,0
7.82543,0.75,0.75,0.75,0.75,0,0,0,0
7.83561,0.75,0.75,0.75,0.75,0,0,0,0
7.8458,0.75,0.75,0.75,0.75,0,0,0,0
7.85598,0.75,0.75,0.75,0.75,0,0,0,0
7.86615,0.75,0.75,0.75,0.75,0,0,0,0
7.87633,0.75,0.75,0.75,0.75,0,0,0,0
7.88651,0.75,0.75,0.75,0.75,0,0,0,0
7.89668,0.75,0.75,0.75,0.75,0,0,0,0
7.90677,0.75,0.75,0.75,0.75,0,0,0,0
7.91698,0.75,0.75,0.75,0.75,0,0,0,0
7.92715,0.75,0.75,0.75,0.75,0,0,0,0
7.93733,0.75,0.75,0.75,0.75,0,0,0,0
7.94754,0.75,0.75,0.75,0.75,0,0,0,0
7.95771,0.75,0.75,0.75,0.75,0,0,0,0
7.96789,0.75,0.75,0.75,0.75,0,0,0,0
7.97807,0.75,0.75,0.75,0.75,0,0,0,0
7.98824,0.75,0.75,0.75,0.75,0,0,0,0
7.99842,0.75,0.75,0.75,0.75,0,0,0,0
8.0086,0.75,0.75,0.75,0.75,0,0,0,0
8.01877,0.75,0.75,0.75,0.75,0,0,0,0
8.02895,0.75,0.75,0.75,0.75,0,0,0,0
8.03913,0.75,0.75,0.75,0.75,0,0,0,0
8.04925,0.75,0.75,0.75,0.75,0,0,0,0
8.05945,0.75,0.75,0.75,0.75,0,0,0,0
8.06967,0.75,0.75,0.75,0.75,0,0,0,0
8.0799,0.75,0.75,0.75,0.75,0,0,0,0
8.09013,0.75,0.75,0.75,0.75,0,0,0,0
8.10044,0.75,0.75,0.75,0.75,0,0,0,0
8.11067,0.75,0.75,0.75,0.75,0,0,0,0
8.12094,0.75,0.75,0.75,0.75,0,0,0,0
8.13119,0.75,0.75,0.75,0.75,0,0,0,0
8.14148,0.75,0.75,0.75,0.75,0,0,0,0
8.15173,0.75,0.75,0.75,0.75,0,0,0,0
8.16201,0.75,0.75,0.75,0.75,0,0,0,0
8.17226,0.75,0.75,0.75,0.75,0,0,0,0
8.18254,0.75,0.75,0.75,0.75,0,0,0,0
8.1928,0.75,0.75,0.75,0.75,0,0,0,0
8.20304,0.75,0.75,0.75,0.75,0,0,0,0
8.21327,0.75,0.75,0.75,0.75,0,0,0,0
8.22351,0.75,0.75,0.75,0.75,0,0,0,0
8.23375,0.75,0.75,0.75,0.75,0,0,0,0
8.24399,0.75,0.75,0.75,0.75,0,0,0,0
8.25423,0.75,0.75,0.75,0.75,0,0,0,0
8.26447,0.75,0.75,0.75,0.75,0,0,0,0
8.2747,0.75,0.75,0.75,0.75,0,0,0,0
8.28494,0.75,0.75,0.75,0.75,0,0,0,0
8.29518,0.75,0.75,0.75,0.75,0,0,0,0
8.30541,0.75,0.75,0.75,0.75,0,0,0,0
8.31565,0.75,0.75,0.75,0.75,0,0,0,0
8.32597,0.75,0.75,0.75,0.75,0,0,0,0
8.3362,0.75,0.75,0.75,0.75,0,0,0,0
8.34644,0.75,0.75,0.75,0.75,0,0,0,0
8.35668,0.75,0.75,0.75,0.75,0,0,0,0
8.36692,0.75,0.75,0.75,0.75,0,0,0,0
8.37715,0.75,0.75,0.75,0.75,0,0,0,0
8.38739,0.75,0.75,0.75,0.75,0,0,0,0
8.39763,0.75,0.75,0.75,0.75,0,0,0,0
8.40791,0.75,0.75,0.75,0.75,0,0,0,0
8.41817,0.75,0.75,0.75,0.75,0,0,0,0
8.42845,0.75,0.75,0.75,0.75,0,0,0,0
8.4387,0.75,0.75,0.75,0.75,0,0,0,0
8.44898,0.75,0.75,0.75,0.75,0,0,0,0
8.45918,0.75,0.75,0.75,0.75,0,0,0,0
8.46943,0.75,0.75,0.75,0.75,0,0,0,0
8.47967,0.75,0.75,0.75,0.75,0,0,0,0
8.48991,0.75,0.75,0.75,0.75,0,0,0,0
8.50015,0.75,0.75,0.75,0.75,0,0,0,0
8.51039,0.75,0.75,0.75,0.75,0,0,0,0
8.52063,0.75,0.75,0.75,0.75,0,0,0,0
8.53086,0.75,0.75,0.75,0.75,0,0,0,0
8.5411,0.75,0.75,0.75,0.75,0,0,0,0
8.55134,0.75,0.75,0.75,0.75,0,0,0,0
8.56158,0.75,0.75,0.75,0.75,0,0,0,0
8.57182,0.75,0.75,0.75,0.75,0,0,0,0
8.58206,0.75,0.75,0.75,0.75,0,0,0,0
8.59229,0.75,0.75,0.75,0.75,0,0,0,0
8.60258,0.75,0.75,0.75,0.75,0,0,0,0
8.61283,0.75,0.75,0.75,0.75,0,0,0,0
8.62307,0.75,0.75,0.75,0.75,0,0,0,0
8.6333,0.75,0.75,0.75,0.75,0,0,0,0
8.64354,0.75,0.75,0.75,0.75,0,0,0,0
8.65378,0.75,0.75,0.75,0.75,0,0,0,0
8.66402,0.75,0.75,0.75,0.75,0,0,0,0
8.67426,0.75,0.75,0.75,0.75,0,0,0,0
8.68449,0.75,0.75,0.75,0.75,0,0,0,0
8.69473,0.75,0.75,0.75,0.75,0,0,0,0
8.70496,0.75,0.75,0.75,0.75,0,0,0,0
8.71519,0.75,0.75,0.75,0.75,0,0,0,0
8.72543,0.75,0.75,0.75,0.75,0,0,0,0
8.73579,0.75,0.75,0.75,0.75,0,0,0,0
8.74586,0.75,0.75,0.75,0.75,0,0,0,0
8.75595,0.75,0.75,0.75,0.75,0,0,0,0
8.76609,0.75,0.75,0.75,0.75,0,0,0,0
8.77621,0.75,0.75,0.75,0.75,0,0,0,0
8.78645,0.75,0.75,0.75,0.75,0,0,0,0
8.79672,0.75,0.75,0.75,0.75,0,0,0,0
8.80696,0.75,0.75,0.75,0.75,0,0,0,0
8.81723,0.75,0.75,0.75,0.75,0,0,0,0
8.82746,0.75,0.75,0.75,0.75,0,0,0,0
8.83769,0.75,0.75,0.75,0.75,0,0,0,0
8.84792,0.75,0.75,0.75,0.75,0,0,0,0
8.85814,0.75,0.75,0.75,0.75,0,0,0,0
8.86837,0.75,0.75,0.75,0.75,0,0,0,0
8.8786,0.75,0.75,0.75,0.75,0,0,0,0
8.88882,0.75,0.75,0.75,0.75,0,0,0,0
8.89905,0.75,0.75,0.75,0.75,0,0,0,0
8.90928,0.75,0.75,0.75,0.75,0,0,0,0
8.91942,0.75,0.75,0.75,0.75,0,0,0,0
8.9295,0.75,0.75,0.75,0.75,0,0,0,0
8.93958,0.75,0.75,0.75,0.75,0,0,0,0
8.94965,0.75,0.75,0.75,0.75,0,0,0,0
8.95985,0.75,0.75,0.75,0.75,0,0,0,0
8.97006,0.75,0.75,0.75,0.75,0,0,0,0
8.98026,0.75,0.75,0.75,0.75,0,0,0,0
8.99047,0.75,0.75,0.75,0.75,0,0,0,0
9.00066,0.75,0.75,0.75,0.75,0,0,0,0
9.01071,0.75,0.75,0.75,0.75,0,0,0,0
9.02077,0.75,0.75,0.75,0.75,0,0,0,0
9.03097,0.75,0.75,0.75,0.75,0,0,0,0
9.04106,0.75,0.75,0.75,0.75,0,0,0,0
9.05113,0.75,0.75,0.75,0.75,0,0,0,0
9.06119,0.75,0.75,0.75,0.75,0,0,0,0
9.07127,0.75,0.75,0.75,0.75,0,0,0,0
9.08134,0.75,0.75,0.75,0.75,0,0,0,0
9.09141,0.75,0.75,0.75,0.75,0,0,0,0
9.10149,0.75,0.75,0.75,0.75,0,0,0,0
9.11156,0.75,0.75,0.75,0.75,0,0,0,0
9.12165,0.75,0.75,0.75,0.75,0,0,0,0
9.13173,0.75,0.75,0.75,0.75,0,0,0,0
9.14181,0.75,0.75,0.75,0.75,0,0,0,0
9.15187,0.75,0.75,0.75,0.75,0,0,0,0
9.16194,0.75,0.75,0.75,0.75,0,0,0,0
9.17206,0.75,0.75,0.75,0.75,0,0,0,0
9.18212,0.75,0.75,0.75,0.75,0,0,0,0
9.19219,0.75,0.75,0.75,0.75,0,0,0,0
9.20246,0.75,0.75,0.75,0.75,0,0,0,0
9.21268,0.75,0.75,0.75,0.75,0,0,0,0
9.22289,0.75,0.75,0.75,0.75,0,0,0,0
9.23312,0.75,0.75,0.75,0.75,0,0,0,0
9.24321,0.75,0.75,0.75,0.75,0,0,0,0
9.25334,0.75,0.75,0.75,0.75,0,0,0,0
9.26355,0.75,0.75,0.75,0.75,0,0,0,0
9.27377,0.75,0.75,0.75,0.75,0,0,0,0
9.28399,0.75,0.75,0.75,0.75,0,0,0,0
9.2942,0.75,0.75,0.75,0.75,0,0,0,0
9.30442,0.75,0.75,0.75,0.75,0,0,0,0
9.31463,0.75,0.75,0.75,0.75,0,0,0,0
9.32485,0.75,0.75,0.75,0.75,0,0,0,0
9.33507,0.75,0.75,0.75,0.75,0,0,0,0
9.34528,0.75,0.75,0.75,0.75,0,0,0,0
9.35556,0.75,0.75,0.75,0.75,0,0,0,0
9.36578,0.75,0.75,0.75,0.75,0,0,0,0
9.376,0.75,0.75,0.75,0.75,0,0,0,0
9.38621,0.75,0.75,0.75,0.75,0,0,0,0
9.39685,0.75,0.75,0.75,0.75,0,0,0,0
9.40691,0.75,0.75,0.75,0.75,0,0,0,0
9.41709,0.75,0.75,0.75,0.75,0,0,0,0
9.42733,0.75,0.75,0.75,0.75,0,0,0,0
9.43742,0.75,0.75,0.75,0.75,0,0,0,0
9.4475,0.75,0.75,0.75,0.75,0,0,0,0
9.45761,0.75,0.75,0.75,0.75,0,0,0,0
9.46772,0.75,0.75,0.75,0.75,0,0,0,0
9.47783,0.75,0.75,0.75,0.75,0,0,0,0
9.48795,0.75,0.75,0.75,0.75,0,0,0,0
9.49806,0.75,0.75,0.75,0.75,0,0,0,0
9.50817,0.75,0.75,0.75,0.75,0,0,0,0
9.51828,0.75,0.75,0.75,0.75,0,0,0,0
9.5284,0.75,0.75,0.75,0.75,0,0,0,0
9.53851,0.75,0.75,0.75,0.75,0,0,0,0
9.54862,0.75,0.75,0.75,0.75,0,0,0,0
9.55874,0.75,0.75,0.75,0.75,0,0,0,0
9.56885,0.75,0.75,0.75,0.75,0,0,0,0
9.57896,0.75,0.75,0.75,0.75,0,0,0,0
9.58907,0.75,0.75,0.75,0.75,0,0,0,0
9.59918,0.75,0.75,0.75,0.75,0,0,0,0
9.60929,0.75,0.75,0.75,0.75,0,0,0,0
9.61941,0.75,0.75,0.75,0.75,0,0,0,0
9.62947,0.75,0.75,0.75,0.75,0,0,0,0
9.63953,0.75,0.75,0.75,0.75,0,0,0,0
9.6496,0.75,0.75,0.75,0.75,0,0,0,0
9.65971,0.75,0.75,0.75,0.75,0,0,0,0
9.66978,0.75,0.75,0.75,0.75,0,0,0,0
9.67984,0.75,0.75,0.75,0.75,0,0,0,0
9.68995,0.75,0.75,0.75,0.75,0,0,0,0
9.70006,0.75,0.75,0.75,0.75,0,0,0,0
9.71017,0.75,0.75,0.75,0.75,0,0,0,0
9.72029,0.75,0.75,0.75,0.75,0,0,0,0
9.7304,0.75,0.75,0.75,0.75,0,0,0,0
9.74046,0.75,0.75,0.75,0.75,0,0,0,0
9.75057,0.75,0.75,0.75,0.75,0,0,0,0
9.76069,0.75,0.75,0.75,0.75,0,0,0,0
9.7708,0.75,0.75,0.75,0.75,0,0,0,0
9.78091,0.75,0.75,0.75,0.75,0,0,0,0
9.79099,1,1,1,1,0,0,0,0
9.80107,1,1,1,1,0,0,0,0
9.81124,1,1,1,1,0,0,0,0
9.82142,1,1,1,1,0,0,0,0
9.83159,1,1,1,1,0,0,0,0
9.84177,1,1,1,1,0,0,0,0
9.85195,1,1,1,1,0,0,0,0
9.86212,1,1,1,1,0,0,0,0
9.87223,1,1,1,1,0,0,0,0
9.88233,1,1,1,1,0,0,0,0
9.8926,1,1,1,1,0,0,0,0
9.90278,1,1,1,1,0,0,0,0
9.91296,1,1,1,1,0,0,0,0
9.92313,1,1,1,1,0,0,0,0
9.93323,1,1,1,1,0,0,0,0
9.94341,1,1,1,1,0,0,0,0
9.95359,1,1,1,1,0,0,0,0
9.96377,1,1,1,1,0,0,0,0
9.97394,1,1,1,1,0,0,0,0
9.98412,1,1,1,1,0,0,0,0
9.99432,1,1,1,1,0,0,0,0
10.0045,1,1,1,1,0,0,0,0
10.0147,1,1,1,1,0,0,0,0
10.0249,1,1,1,1,0,0,0,0
10.0351,1,1,1,1,0,0,0,0
10.0452,1,1,1,1,0,0,0,0
10.0554,1,1,1,1,0,0,0,0
10.0656,1,1,1,1,0,0,0,0
10.0758,1,1,1,1,0,0,0,0
10.0859,1,1,1,1,0,0,0,0
10.096,1,1,1,1,0,0,0,0
10.1062,1,1,1,1,0,0,0,0
10.1163,1,1,1,1,0,0,0,0
10.1265,1,1,1,1,0,0,0,0
10.1366,1,1,1,1,0,0,0,0
10.1468,1,1,1,1,0,0,0,0
10.157,1,1,1,1,0,0,0,0
10.1672,1,1,1,1,0,0,0,0
10.1774,1,1,1,1,0,0,0,0
10.1875,1,1,1,1,0,0,0,0
10.1976,1,1,1,1,0,0,0,0
10.2077,1,1,1,1,0,0,0,0
10.218,1,1,1,1,0,0,0,0
10.2282,1,1,1,1,0,0,0,0
10.2385,1,1,1,1,0,0,0,0
10.2486,1,1,1,1,0,0,0,0
10.2588,1,1,1,1,0,0,0,0
10.2691,1,1,1,1,0,0,0,0
10.2793,1,1,1,1,0,0,0,0
10.2895,1,1,1,1,0,0,0,0
10.2996,1,1,1,1,0,0,0,0
10.3098,1,1,1,1,0,0,0,0
10.32,1,1,1,1,0,0,0,0
10.3302,1,1,1,1,0,0,0,0
10.3405,1,1,1,1,0,0,0,0
10.3507,1,1,1,1,0,0,0,0
10.3609,1,1,1,1,0,0,0,0
10.3711,1,1,1,1,0,0,0,0
10.3814,1,1,1,1,0,0,0,0
10.3916,1,1,1,1,0,0,0,0
10.4018,1,1,1,1,0,0,0,0
10.412,1,1,1,1,0,0,0,0
10.4223,1,1,1,1,0,0,0,0
10.4326,1,1,1,1,0,0,0,0
10.4428,1,1,1,1,0,0,0,0
10.453,1,1,1,1,0,0,0,0
10.4633,1,1,1,1,0,0,0,0
10.4735,1,1,1,1,0,0,0,0
